image,ua,us,g,run
g039\a001_s001_g039_0093.T.CW.mat,0.05,10,-0.0499999999999999,93
g039\a001_s001_g039_0094.T.CW.mat,0.05,10,-0.0499999999999999,94
g039\a001_s001_g039_0095.T.CW.mat,0.05,10,-0.0499999999999999,95
g039\a001_s001_g039_0096.T.CW.mat,0.05,10,-0.0499999999999999,96
g039\a001_s001_g039_0097.T.CW.mat,0.05,10,-0.0499999999999999,97
g039\a001_s001_g039_0098.T.CW.mat,0.05,10,-0.0499999999999999,98
g039\a001_s001_g039_0099.T.CW.mat,0.05,10,-0.0499999999999999,99
g039\a001_s001_g039_0100.T.CW.mat,0.05,10,-0.0499999999999999,100
g040\a001_s001_g040_0071.T.CW.mat,0.05,10,-0.0249999999999999,71
g040\a001_s001_g040_0072.T.CW.mat,0.05,10,-0.0249999999999999,72
g040\a001_s001_g040_0073.T.CW.mat,0.05,10,-0.0249999999999999,73
g040\a001_s001_g040_0074.T.CW.mat,0.05,10,-0.0249999999999999,74
g040\a001_s001_g040_0075.T.CW.mat,0.05,10,-0.0249999999999999,75
g040\a001_s001_g040_0076.T.CW.mat,0.05,10,-0.0249999999999999,76
g040\a001_s001_g040_0077.T.CW.mat,0.05,10,-0.0249999999999999,77
g040\a001_s001_g040_0078.T.CW.mat,0.05,10,-0.0249999999999999,78
g040\a001_s001_g040_0079.T.CW.mat,0.05,10,-0.0249999999999999,79
g040\a001_s001_g040_0080.T.CW.mat,0.05,10,-0.0249999999999999,80
g040\a001_s001_g040_0081.T.CW.mat,0.05,10,-0.0249999999999999,81
g040\a001_s001_g040_0082.T.CW.mat,0.05,10,-0.0249999999999999,82
g040\a001_s001_g040_0083.T.CW.mat,0.05,10,-0.0249999999999999,83
g040\a001_s001_g040_0084.T.CW.mat,0.05,10,-0.0249999999999999,84
g040\a001_s001_g040_0085.T.CW.mat,0.05,10,-0.0249999999999999,85
g040\a001_s001_g040_0086.T.CW.mat,0.05,10,-0.0249999999999999,86
g040\a001_s001_g040_0087.T.CW.mat,0.05,10,-0.0249999999999999,87
g040\a001_s001_g040_0088.T.CW.mat,0.05,10,-0.0249999999999999,88
g040\a001_s001_g040_0089.T.CW.mat,0.05,10,-0.0249999999999999,89
g040\a001_s001_g040_0090.T.CW.mat,0.05,10,-0.0249999999999999,90
g040\a001_s001_g040_0091.T.CW.mat,0.05,10,-0.0249999999999999,91
g040\a001_s001_g040_0092.T.CW.mat,0.05,10,-0.0249999999999999,92
g040\a001_s001_g040_0093.T.CW.mat,0.05,10,-0.0249999999999999,93
g040\a001_s001_g040_0094.T.CW.mat,0.05,10,-0.0249999999999999,94
g040\a001_s001_g040_0095.T.CW.mat,0.05,10,-0.0249999999999999,95
g040\a001_s001_g040_0096.T.CW.mat,0.05,10,-0.0249999999999999,96
g040\a001_s001_g040_0097.T.CW.mat,0.05,10,-0.0249999999999999,97
g040\a001_s001_g040_0098.T.CW.mat,0.05,10,-0.0249999999999999,98
g040\a001_s001_g040_0099.T.CW.mat,0.05,10,-0.0249999999999999,99
g040\a001_s001_g040_0100.T.CW.mat,0.05,10,-0.0249999999999999,100
g041\a001_s001_g041_0071.T.CW.mat,0.05,10,0,71
g041\a001_s001_g041_0072.T.CW.mat,0.05,10,0,72
g041\a001_s001_g041_0073.T.CW.mat,0.05,10,0,73
g041\a001_s001_g041_0074.T.CW.mat,0.05,10,0,74
g041\a001_s001_g041_0075.T.CW.mat,0.05,10,0,75
g041\a001_s001_g041_0076.T.CW.mat,0.05,10,0,76
g041\a001_s001_g041_0077.T.CW.mat,0.05,10,0,77
g041\a001_s001_g041_0078.T.CW.mat,0.05,10,0,78
g041\a001_s001_g041_0079.T.CW.mat,0.05,10,0,79
g041\a001_s001_g041_0080.T.CW.mat,0.05,10,0,80
g041\a001_s001_g041_0081.T.CW.mat,0.05,10,0,81
g041\a001_s001_g041_0082.T.CW.mat,0.05,10,0,82
g041\a001_s001_g041_0083.T.CW.mat,0.05,10,0,83
g041\a001_s001_g041_0084.T.CW.mat,0.05,10,0,84
g041\a001_s001_g041_0085.T.CW.mat,0.05,10,0,85
g041\a001_s001_g041_0086.T.CW.mat,0.05,10,0,86
g041\a001_s001_g041_0087.T.CW.mat,0.05,10,0,87
g041\a001_s001_g041_0088.T.CW.mat,0.05,10,0,88
g041\a001_s001_g041_0089.T.CW.mat,0.05,10,0,89
g041\a001_s001_g041_0090.T.CW.mat,0.05,10,0,90
g041\a001_s001_g041_0091.T.CW.mat,0.05,10,0,91
g041\a001_s001_g041_0092.T.CW.mat,0.05,10,0,92
g041\a001_s001_g041_0093.T.CW.mat,0.05,10,0,93
g041\a001_s001_g041_0094.T.CW.mat,0.05,10,0,94
g041\a001_s001_g041_0095.T.CW.mat,0.05,10,0,95
g041\a001_s001_g041_0096.T.CW.mat,0.05,10,0,96
g041\a001_s001_g041_0097.T.CW.mat,0.05,10,0,97
g041\a001_s001_g041_0098.T.CW.mat,0.05,10,0,98
g041\a001_s001_g041_0099.T.CW.mat,0.05,10,0,99
g041\a001_s001_g041_0100.T.CW.mat,0.05,10,0,100
g042\a001_s001_g042_0071.T.CW.mat,0.05,10,0.0249999999999999,71
g042\a001_s001_g042_0072.T.CW.mat,0.05,10,0.0249999999999999,72
g042\a001_s001_g042_0073.T.CW.mat,0.05,10,0.0249999999999999,73
g042\a001_s001_g042_0074.T.CW.mat,0.05,10,0.0249999999999999,74
g042\a001_s001_g042_0075.T.CW.mat,0.05,10,0.0249999999999999,75
g042\a001_s001_g042_0076.T.CW.mat,0.05,10,0.0249999999999999,76
g042\a001_s001_g042_0077.T.CW.mat,0.05,10,0.0249999999999999,77
g042\a001_s001_g042_0078.T.CW.mat,0.05,10,0.0249999999999999,78
g042\a001_s001_g042_0079.T.CW.mat,0.05,10,0.0249999999999999,79
g042\a001_s001_g042_0080.T.CW.mat,0.05,10,0.0249999999999999,80
g042\a001_s001_g042_0081.T.CW.mat,0.05,10,0.0249999999999999,81
g042\a001_s001_g042_0082.T.CW.mat,0.05,10,0.0249999999999999,82
g042\a001_s001_g042_0083.T.CW.mat,0.05,10,0.0249999999999999,83
g042\a001_s001_g042_0084.T.CW.mat,0.05,10,0.0249999999999999,84
g042\a001_s001_g042_0085.T.CW.mat,0.05,10,0.0249999999999999,85
g042\a001_s001_g042_0086.T.CW.mat,0.05,10,0.0249999999999999,86
g042\a001_s001_g042_0087.T.CW.mat,0.05,10,0.0249999999999999,87
g042\a001_s001_g042_0088.T.CW.mat,0.05,10,0.0249999999999999,88
g042\a001_s001_g042_0089.T.CW.mat,0.05,10,0.0249999999999999,89
g042\a001_s001_g042_0090.T.CW.mat,0.05,10,0.0249999999999999,90
g042\a001_s001_g042_0091.T.CW.mat,0.05,10,0.0249999999999999,91
g042\a001_s001_g042_0092.T.CW.mat,0.05,10,0.0249999999999999,92
g042\a001_s001_g042_0093.T.CW.mat,0.05,10,0.0249999999999999,93
g042\a001_s001_g042_0094.T.CW.mat,0.05,10,0.0249999999999999,94
g042\a001_s001_g042_0095.T.CW.mat,0.05,10,0.0249999999999999,95
g042\a001_s001_g042_0096.T.CW.mat,0.05,10,0.0249999999999999,96
g042\a001_s001_g042_0097.T.CW.mat,0.05,10,0.0249999999999999,97
g042\a001_s001_g042_0098.T.CW.mat,0.05,10,0.0249999999999999,98
g042\a001_s001_g042_0099.T.CW.mat,0.05,10,0.0249999999999999,99
g042\a001_s001_g042_0100.T.CW.mat,0.05,10,0.0249999999999999,100
g043\a001_s001_g043_0071.T.CW.mat,0.05,10,0.0499999999999999,71
g043\a001_s001_g043_0072.T.CW.mat,0.05,10,0.0499999999999999,72
g043\a001_s001_g043_0073.T.CW.mat,0.05,10,0.0499999999999999,73
g043\a001_s001_g043_0074.T.CW.mat,0.05,10,0.0499999999999999,74
g043\a001_s001_g043_0075.T.CW.mat,0.05,10,0.0499999999999999,75
g043\a001_s001_g043_0076.T.CW.mat,0.05,10,0.0499999999999999,76
g043\a001_s001_g043_0077.T.CW.mat,0.05,10,0.0499999999999999,77
g043\a001_s001_g043_0078.T.CW.mat,0.05,10,0.0499999999999999,78
g043\a001_s001_g043_0079.T.CW.mat,0.05,10,0.0499999999999999,79
g043\a001_s001_g043_0080.T.CW.mat,0.05,10,0.0499999999999999,80
g043\a001_s001_g043_0081.T.CW.mat,0.05,10,0.0499999999999999,81
g043\a001_s001_g043_0082.T.CW.mat,0.05,10,0.0499999999999999,82
g043\a001_s001_g043_0083.T.CW.mat,0.05,10,0.0499999999999999,83
g043\a001_s001_g043_0084.T.CW.mat,0.05,10,0.0499999999999999,84
g043\a001_s001_g043_0085.T.CW.mat,0.05,10,0.0499999999999999,85
g043\a001_s001_g043_0086.T.CW.mat,0.05,10,0.0499999999999999,86
g043\a001_s001_g043_0087.T.CW.mat,0.05,10,0.0499999999999999,87
g043\a001_s001_g043_0088.T.CW.mat,0.05,10,0.0499999999999999,88
g043\a001_s001_g043_0089.T.CW.mat,0.05,10,0.0499999999999999,89
g043\a001_s001_g043_0090.T.CW.mat,0.05,10,0.0499999999999999,90
g043\a001_s001_g043_0091.T.CW.mat,0.05,10,0.0499999999999999,91
g043\a001_s001_g043_0092.T.CW.mat,0.05,10,0.0499999999999999,92
g043\a001_s001_g043_0093.T.CW.mat,0.05,10,0.0499999999999999,93
g043\a001_s001_g043_0094.T.CW.mat,0.05,10,0.0499999999999999,94
g043\a001_s001_g043_0095.T.CW.mat,0.05,10,0.0499999999999999,95
g043\a001_s001_g043_0096.T.CW.mat,0.05,10,0.0499999999999999,96
g043\a001_s001_g043_0097.T.CW.mat,0.05,10,0.0499999999999999,97
g043\a001_s001_g043_0098.T.CW.mat,0.05,10,0.0499999999999999,98
g043\a001_s001_g043_0099.T.CW.mat,0.05,10,0.0499999999999999,99
g043\a001_s001_g043_0100.T.CW.mat,0.05,10,0.0499999999999999,100
g044\a001_s001_g044_0071.T.CW.mat,0.05,10,0.075,71
g044\a001_s001_g044_0072.T.CW.mat,0.05,10,0.075,72
g044\a001_s001_g044_0073.T.CW.mat,0.05,10,0.075,73
g044\a001_s001_g044_0074.T.CW.mat,0.05,10,0.075,74
g044\a001_s001_g044_0075.T.CW.mat,0.05,10,0.075,75
g044\a001_s001_g044_0076.T.CW.mat,0.05,10,0.075,76
g044\a001_s001_g044_0077.T.CW.mat,0.05,10,0.075,77
g044\a001_s001_g044_0078.T.CW.mat,0.05,10,0.075,78
g044\a001_s001_g044_0079.T.CW.mat,0.05,10,0.075,79
g044\a001_s001_g044_0080.T.CW.mat,0.05,10,0.075,80
g044\a001_s001_g044_0081.T.CW.mat,0.05,10,0.075,81
g044\a001_s001_g044_0082.T.CW.mat,0.05,10,0.075,82
g044\a001_s001_g044_0083.T.CW.mat,0.05,10,0.075,83
g044\a001_s001_g044_0084.T.CW.mat,0.05,10,0.075,84
g044\a001_s001_g044_0085.T.CW.mat,0.05,10,0.075,85
g044\a001_s001_g044_0086.T.CW.mat,0.05,10,0.075,86
g044\a001_s001_g044_0087.T.CW.mat,0.05,10,0.075,87
g044\a001_s001_g044_0088.T.CW.mat,0.05,10,0.075,88
g044\a001_s001_g044_0089.T.CW.mat,0.05,10,0.075,89
g044\a001_s001_g044_0090.T.CW.mat,0.05,10,0.075,90
g044\a001_s001_g044_0091.T.CW.mat,0.05,10,0.075,91
g044\a001_s001_g044_0092.T.CW.mat,0.05,10,0.075,92
g044\a001_s001_g044_0093.T.CW.mat,0.05,10,0.075,93
g044\a001_s001_g044_0094.T.CW.mat,0.05,10,0.075,94
g044\a001_s001_g044_0095.T.CW.mat,0.05,10,0.075,95
g044\a001_s001_g044_0096.T.CW.mat,0.05,10,0.075,96
g044\a001_s001_g044_0097.T.CW.mat,0.05,10,0.075,97
g044\a001_s001_g044_0098.T.CW.mat,0.05,10,0.075,98
g044\a001_s001_g044_0099.T.CW.mat,0.05,10,0.075,99
g044\a001_s001_g044_0100.T.CW.mat,0.05,10,0.075,100
g045\a001_s001_g045_0071.T.CW.mat,0.05,10,0.1,71
g045\a001_s001_g045_0072.T.CW.mat,0.05,10,0.1,72
g045\a001_s001_g045_0073.T.CW.mat,0.05,10,0.1,73
g045\a001_s001_g045_0074.T.CW.mat,0.05,10,0.1,74
g045\a001_s001_g045_0075.T.CW.mat,0.05,10,0.1,75
g045\a001_s001_g045_0076.T.CW.mat,0.05,10,0.1,76
g045\a001_s001_g045_0077.T.CW.mat,0.05,10,0.1,77
g045\a001_s001_g045_0078.T.CW.mat,0.05,10,0.1,78
g045\a001_s001_g045_0079.T.CW.mat,0.05,10,0.1,79
g045\a001_s001_g045_0080.T.CW.mat,0.05,10,0.1,80
g045\a001_s001_g045_0081.T.CW.mat,0.05,10,0.1,81
g045\a001_s001_g045_0082.T.CW.mat,0.05,10,0.1,82
g045\a001_s001_g045_0083.T.CW.mat,0.05,10,0.1,83
g045\a001_s001_g045_0084.T.CW.mat,0.05,10,0.1,84
g045\a001_s001_g045_0085.T.CW.mat,0.05,10,0.1,85
g045\a001_s001_g045_0086.T.CW.mat,0.05,10,0.1,86
g045\a001_s001_g045_0087.T.CW.mat,0.05,10,0.1,87
g045\a001_s001_g045_0088.T.CW.mat,0.05,10,0.1,88
g045\a001_s001_g045_0089.T.CW.mat,0.05,10,0.1,89
g045\a001_s001_g045_0090.T.CW.mat,0.05,10,0.1,90
g045\a001_s001_g045_0091.T.CW.mat,0.05,10,0.1,91
g045\a001_s001_g045_0092.T.CW.mat,0.05,10,0.1,92
g045\a001_s001_g045_0093.T.CW.mat,0.05,10,0.1,93
g045\a001_s001_g045_0094.T.CW.mat,0.05,10,0.1,94
g045\a001_s001_g045_0095.T.CW.mat,0.05,10,0.1,95
g045\a001_s001_g045_0096.T.CW.mat,0.05,10,0.1,96
g045\a001_s001_g045_0097.T.CW.mat,0.05,10,0.1,97
g045\a001_s001_g045_0098.T.CW.mat,0.05,10,0.1,98
g045\a001_s001_g045_0099.T.CW.mat,0.05,10,0.1,99
g045\a001_s001_g045_0100.T.CW.mat,0.05,10,0.1,100
g046\a001_s001_g046_0071.T.CW.mat,0.05,10,0.125,71
g046\a001_s001_g046_0072.T.CW.mat,0.05,10,0.125,72
g046\a001_s001_g046_0073.T.CW.mat,0.05,10,0.125,73
g046\a001_s001_g046_0074.T.CW.mat,0.05,10,0.125,74
g046\a001_s001_g046_0075.T.CW.mat,0.05,10,0.125,75
g046\a001_s001_g046_0076.T.CW.mat,0.05,10,0.125,76
g046\a001_s001_g046_0077.T.CW.mat,0.05,10,0.125,77
g046\a001_s001_g046_0078.T.CW.mat,0.05,10,0.125,78
g046\a001_s001_g046_0079.T.CW.mat,0.05,10,0.125,79
g046\a001_s001_g046_0080.T.CW.mat,0.05,10,0.125,80
g046\a001_s001_g046_0081.T.CW.mat,0.05,10,0.125,81
g046\a001_s001_g046_0082.T.CW.mat,0.05,10,0.125,82
g046\a001_s001_g046_0083.T.CW.mat,0.05,10,0.125,83
g046\a001_s001_g046_0084.T.CW.mat,0.05,10,0.125,84
g046\a001_s001_g046_0085.T.CW.mat,0.05,10,0.125,85
g046\a001_s001_g046_0086.T.CW.mat,0.05,10,0.125,86
g046\a001_s001_g046_0087.T.CW.mat,0.05,10,0.125,87
g046\a001_s001_g046_0088.T.CW.mat,0.05,10,0.125,88
g046\a001_s001_g046_0089.T.CW.mat,0.05,10,0.125,89
g046\a001_s001_g046_0090.T.CW.mat,0.05,10,0.125,90
g046\a001_s001_g046_0091.T.CW.mat,0.05,10,0.125,91
g046\a001_s001_g046_0092.T.CW.mat,0.05,10,0.125,92
g046\a001_s001_g046_0093.T.CW.mat,0.05,10,0.125,93
g046\a001_s001_g046_0094.T.CW.mat,0.05,10,0.125,94
g046\a001_s001_g046_0095.T.CW.mat,0.05,10,0.125,95
g046\a001_s001_g046_0096.T.CW.mat,0.05,10,0.125,96
g046\a001_s001_g046_0097.T.CW.mat,0.05,10,0.125,97
g046\a001_s001_g046_0098.T.CW.mat,0.05,10,0.125,98
g046\a001_s001_g046_0099.T.CW.mat,0.05,10,0.125,99
g046\a001_s001_g046_0100.T.CW.mat,0.05,10,0.125,100
g047\a001_s001_g047_0071.T.CW.mat,0.05,10,0.15,71
g047\a001_s001_g047_0072.T.CW.mat,0.05,10,0.15,72
g047\a001_s001_g047_0073.T.CW.mat,0.05,10,0.15,73
g047\a001_s001_g047_0074.T.CW.mat,0.05,10,0.15,74
g047\a001_s001_g047_0075.T.CW.mat,0.05,10,0.15,75
g047\a001_s001_g047_0076.T.CW.mat,0.05,10,0.15,76
g047\a001_s001_g047_0077.T.CW.mat,0.05,10,0.15,77
g047\a001_s001_g047_0078.T.CW.mat,0.05,10,0.15,78
g047\a001_s001_g047_0079.T.CW.mat,0.05,10,0.15,79
g047\a001_s001_g047_0080.T.CW.mat,0.05,10,0.15,80
g047\a001_s001_g047_0081.T.CW.mat,0.05,10,0.15,81
g047\a001_s001_g047_0082.T.CW.mat,0.05,10,0.15,82
g047\a001_s001_g047_0083.T.CW.mat,0.05,10,0.15,83
g047\a001_s001_g047_0084.T.CW.mat,0.05,10,0.15,84
g047\a001_s001_g047_0085.T.CW.mat,0.05,10,0.15,85
g047\a001_s001_g047_0086.T.CW.mat,0.05,10,0.15,86
g047\a001_s001_g047_0087.T.CW.mat,0.05,10,0.15,87
g047\a001_s001_g047_0088.T.CW.mat,0.05,10,0.15,88
g047\a001_s001_g047_0089.T.CW.mat,0.05,10,0.15,89
g047\a001_s001_g047_0090.T.CW.mat,0.05,10,0.15,90
g047\a001_s001_g047_0091.T.CW.mat,0.05,10,0.15,91
g047\a001_s001_g047_0092.T.CW.mat,0.05,10,0.15,92
g047\a001_s001_g047_0093.T.CW.mat,0.05,10,0.15,93
g047\a001_s001_g047_0094.T.CW.mat,0.05,10,0.15,94
g047\a001_s001_g047_0095.T.CW.mat,0.05,10,0.15,95
g047\a001_s001_g047_0096.T.CW.mat,0.05,10,0.15,96
g047\a001_s001_g047_0097.T.CW.mat,0.05,10,0.15,97
g047\a001_s001_g047_0098.T.CW.mat,0.05,10,0.15,98
g047\a001_s001_g047_0099.T.CW.mat,0.05,10,0.15,99
g047\a001_s001_g047_0100.T.CW.mat,0.05,10,0.15,100
g048\a001_s001_g048_0071.T.CW.mat,0.05,10,0.175,71
g048\a001_s001_g048_0072.T.CW.mat,0.05,10,0.175,72
g048\a001_s001_g048_0073.T.CW.mat,0.05,10,0.175,73
g048\a001_s001_g048_0074.T.CW.mat,0.05,10,0.175,74
g048\a001_s001_g048_0075.T.CW.mat,0.05,10,0.175,75
g048\a001_s001_g048_0076.T.CW.mat,0.05,10,0.175,76
g048\a001_s001_g048_0077.T.CW.mat,0.05,10,0.175,77
g048\a001_s001_g048_0078.T.CW.mat,0.05,10,0.175,78
g048\a001_s001_g048_0079.T.CW.mat,0.05,10,0.175,79
g048\a001_s001_g048_0080.T.CW.mat,0.05,10,0.175,80
g048\a001_s001_g048_0081.T.CW.mat,0.05,10,0.175,81
g048\a001_s001_g048_0082.T.CW.mat,0.05,10,0.175,82
g048\a001_s001_g048_0083.T.CW.mat,0.05,10,0.175,83
g048\a001_s001_g048_0084.T.CW.mat,0.05,10,0.175,84
g048\a001_s001_g048_0085.T.CW.mat,0.05,10,0.175,85
g048\a001_s001_g048_0086.T.CW.mat,0.05,10,0.175,86
g048\a001_s001_g048_0087.T.CW.mat,0.05,10,0.175,87
g048\a001_s001_g048_0088.T.CW.mat,0.05,10,0.175,88
g048\a001_s001_g048_0089.T.CW.mat,0.05,10,0.175,89
g048\a001_s001_g048_0090.T.CW.mat,0.05,10,0.175,90
g048\a001_s001_g048_0091.T.CW.mat,0.05,10,0.175,91
g048\a001_s001_g048_0092.T.CW.mat,0.05,10,0.175,92
g048\a001_s001_g048_0093.T.CW.mat,0.05,10,0.175,93
g048\a001_s001_g048_0094.T.CW.mat,0.05,10,0.175,94
g048\a001_s001_g048_0095.T.CW.mat,0.05,10,0.175,95
g048\a001_s001_g048_0096.T.CW.mat,0.05,10,0.175,96
g048\a001_s001_g048_0097.T.CW.mat,0.05,10,0.175,97
g048\a001_s001_g048_0098.T.CW.mat,0.05,10,0.175,98
g048\a001_s001_g048_0099.T.CW.mat,0.05,10,0.175,99
g048\a001_s001_g048_0100.T.CW.mat,0.05,10,0.175,100
g049\a001_s001_g049_0071.T.CW.mat,0.05,10,0.2,71
g049\a001_s001_g049_0072.T.CW.mat,0.05,10,0.2,72
g049\a001_s001_g049_0073.T.CW.mat,0.05,10,0.2,73
g049\a001_s001_g049_0074.T.CW.mat,0.05,10,0.2,74
g049\a001_s001_g049_0075.T.CW.mat,0.05,10,0.2,75
g049\a001_s001_g049_0076.T.CW.mat,0.05,10,0.2,76
g049\a001_s001_g049_0077.T.CW.mat,0.05,10,0.2,77
g049\a001_s001_g049_0078.T.CW.mat,0.05,10,0.2,78
g049\a001_s001_g049_0079.T.CW.mat,0.05,10,0.2,79
g049\a001_s001_g049_0080.T.CW.mat,0.05,10,0.2,80
g049\a001_s001_g049_0081.T.CW.mat,0.05,10,0.2,81
g049\a001_s001_g049_0082.T.CW.mat,0.05,10,0.2,82
g049\a001_s001_g049_0083.T.CW.mat,0.05,10,0.2,83
g049\a001_s001_g049_0084.T.CW.mat,0.05,10,0.2,84
g049\a001_s001_g049_0085.T.CW.mat,0.05,10,0.2,85
g049\a001_s001_g049_0086.T.CW.mat,0.05,10,0.2,86
g049\a001_s001_g049_0087.T.CW.mat,0.05,10,0.2,87
g049\a001_s001_g049_0088.T.CW.mat,0.05,10,0.2,88
g049\a001_s001_g049_0089.T.CW.mat,0.05,10,0.2,89
g049\a001_s001_g049_0090.T.CW.mat,0.05,10,0.2,90
g049\a001_s001_g049_0091.T.CW.mat,0.05,10,0.2,91
g049\a001_s001_g049_0092.T.CW.mat,0.05,10,0.2,92
g049\a001_s001_g049_0093.T.CW.mat,0.05,10,0.2,93
g049\a001_s001_g049_0094.T.CW.mat,0.05,10,0.2,94
g049\a001_s001_g049_0095.T.CW.mat,0.05,10,0.2,95
g049\a001_s001_g049_0096.T.CW.mat,0.05,10,0.2,96
g049\a001_s001_g049_0097.T.CW.mat,0.05,10,0.2,97
g049\a001_s001_g049_0098.T.CW.mat,0.05,10,0.2,98
g049\a001_s001_g049_0099.T.CW.mat,0.05,10,0.2,99
g049\a001_s001_g049_0100.T.CW.mat,0.05,10,0.2,100
g050\a001_s001_g050_0071.T.CW.mat,0.05,10,0.225,71
g050\a001_s001_g050_0072.T.CW.mat,0.05,10,0.225,72
g050\a001_s001_g050_0073.T.CW.mat,0.05,10,0.225,73
g050\a001_s001_g050_0074.T.CW.mat,0.05,10,0.225,74
g050\a001_s001_g050_0075.T.CW.mat,0.05,10,0.225,75
g050\a001_s001_g050_0076.T.CW.mat,0.05,10,0.225,76
g050\a001_s001_g050_0077.T.CW.mat,0.05,10,0.225,77
g050\a001_s001_g050_0078.T.CW.mat,0.05,10,0.225,78
g050\a001_s001_g050_0079.T.CW.mat,0.05,10,0.225,79
g050\a001_s001_g050_0080.T.CW.mat,0.05,10,0.225,80
g050\a001_s001_g050_0081.T.CW.mat,0.05,10,0.225,81
g050\a001_s001_g050_0082.T.CW.mat,0.05,10,0.225,82
g050\a001_s001_g050_0083.T.CW.mat,0.05,10,0.225,83
g050\a001_s001_g050_0084.T.CW.mat,0.05,10,0.225,84
g050\a001_s001_g050_0085.T.CW.mat,0.05,10,0.225,85
g050\a001_s001_g050_0086.T.CW.mat,0.05,10,0.225,86
g050\a001_s001_g050_0087.T.CW.mat,0.05,10,0.225,87
g050\a001_s001_g050_0088.T.CW.mat,0.05,10,0.225,88
g050\a001_s001_g050_0089.T.CW.mat,0.05,10,0.225,89
g050\a001_s001_g050_0090.T.CW.mat,0.05,10,0.225,90
g050\a001_s001_g050_0091.T.CW.mat,0.05,10,0.225,91
g050\a001_s001_g050_0092.T.CW.mat,0.05,10,0.225,92
g050\a001_s001_g050_0093.T.CW.mat,0.05,10,0.225,93
g050\a001_s001_g050_0094.T.CW.mat,0.05,10,0.225,94
g050\a001_s001_g050_0095.T.CW.mat,0.05,10,0.225,95
g050\a001_s001_g050_0096.T.CW.mat,0.05,10,0.225,96
g050\a001_s001_g050_0097.T.CW.mat,0.05,10,0.225,97
g050\a001_s001_g050_0098.T.CW.mat,0.05,10,0.225,98
g050\a001_s001_g050_0099.T.CW.mat,0.05,10,0.225,99
g050\a001_s001_g050_0100.T.CW.mat,0.05,10,0.225,100
g051\a001_s001_g051_0071.T.CW.mat,0.05,10,0.25,71
g051\a001_s001_g051_0072.T.CW.mat,0.05,10,0.25,72
g051\a001_s001_g051_0073.T.CW.mat,0.05,10,0.25,73
g051\a001_s001_g051_0074.T.CW.mat,0.05,10,0.25,74
g051\a001_s001_g051_0075.T.CW.mat,0.05,10,0.25,75
g051\a001_s001_g051_0076.T.CW.mat,0.05,10,0.25,76
g051\a001_s001_g051_0077.T.CW.mat,0.05,10,0.25,77
g051\a001_s001_g051_0078.T.CW.mat,0.05,10,0.25,78
g051\a001_s001_g051_0079.T.CW.mat,0.05,10,0.25,79
g051\a001_s001_g051_0080.T.CW.mat,0.05,10,0.25,80
g051\a001_s001_g051_0081.T.CW.mat,0.05,10,0.25,81
g051\a001_s001_g051_0082.T.CW.mat,0.05,10,0.25,82
g051\a001_s001_g051_0083.T.CW.mat,0.05,10,0.25,83
g051\a001_s001_g051_0084.T.CW.mat,0.05,10,0.25,84
g051\a001_s001_g051_0085.T.CW.mat,0.05,10,0.25,85
g051\a001_s001_g051_0086.T.CW.mat,0.05,10,0.25,86
g051\a001_s001_g051_0087.T.CW.mat,0.05,10,0.25,87
g051\a001_s001_g051_0088.T.CW.mat,0.05,10,0.25,88
g051\a001_s001_g051_0089.T.CW.mat,0.05,10,0.25,89
g051\a001_s001_g051_0090.T.CW.mat,0.05,10,0.25,90
g051\a001_s001_g051_0091.T.CW.mat,0.05,10,0.25,91
g051\a001_s001_g051_0092.T.CW.mat,0.05,10,0.25,92
g051\a001_s001_g051_0093.T.CW.mat,0.05,10,0.25,93
g051\a001_s001_g051_0094.T.CW.mat,0.05,10,0.25,94
g051\a001_s001_g051_0095.T.CW.mat,0.05,10,0.25,95
g051\a001_s001_g051_0096.T.CW.mat,0.05,10,0.25,96
g051\a001_s001_g051_0097.T.CW.mat,0.05,10,0.25,97
g051\a001_s001_g051_0098.T.CW.mat,0.05,10,0.25,98
g051\a001_s001_g051_0099.T.CW.mat,0.05,10,0.25,99
g051\a001_s001_g051_0100.T.CW.mat,0.05,10,0.25,100
g052\a001_s001_g052_0071.T.CW.mat,0.05,10,0.275,71
g052\a001_s001_g052_0072.T.CW.mat,0.05,10,0.275,72
g052\a001_s001_g052_0073.T.CW.mat,0.05,10,0.275,73
g052\a001_s001_g052_0074.T.CW.mat,0.05,10,0.275,74
g052\a001_s001_g052_0075.T.CW.mat,0.05,10,0.275,75
g052\a001_s001_g052_0076.T.CW.mat,0.05,10,0.275,76
g052\a001_s001_g052_0077.T.CW.mat,0.05,10,0.275,77
g052\a001_s001_g052_0078.T.CW.mat,0.05,10,0.275,78
g052\a001_s001_g052_0079.T.CW.mat,0.05,10,0.275,79
g052\a001_s001_g052_0080.T.CW.mat,0.05,10,0.275,80
g052\a001_s001_g052_0081.T.CW.mat,0.05,10,0.275,81
g052\a001_s001_g052_0082.T.CW.mat,0.05,10,0.275,82
g052\a001_s001_g052_0083.T.CW.mat,0.05,10,0.275,83
g052\a001_s001_g052_0084.T.CW.mat,0.05,10,0.275,84
g052\a001_s001_g052_0085.T.CW.mat,0.05,10,0.275,85
g052\a001_s001_g052_0086.T.CW.mat,0.05,10,0.275,86
g052\a001_s001_g052_0087.T.CW.mat,0.05,10,0.275,87
g052\a001_s001_g052_0088.T.CW.mat,0.05,10,0.275,88
