image,ua,us,g,run
g063\a001_s001_g063_0007.T.CW.mat,0.05,10,0.55,7
g063\a001_s001_g063_0008.T.CW.mat,0.05,10,0.55,8
g063\a001_s001_g063_0009.T.CW.mat,0.05,10,0.55,9
g063\a001_s001_g063_0010.T.CW.mat,0.05,10,0.55,10
g063\a001_s001_g063_0011.T.CW.mat,0.05,10,0.55,11
g063\a001_s001_g063_0012.T.CW.mat,0.05,10,0.55,12
g063\a001_s001_g063_0013.T.CW.mat,0.05,10,0.55,13
g063\a001_s001_g063_0014.T.CW.mat,0.05,10,0.55,14
g063\a001_s001_g063_0015.T.CW.mat,0.05,10,0.55,15
g063\a001_s001_g063_0016.T.CW.mat,0.05,10,0.55,16
g063\a001_s001_g063_0017.T.CW.mat,0.05,10,0.55,17
g063\a001_s001_g063_0018.T.CW.mat,0.05,10,0.55,18
g063\a001_s001_g063_0019.T.CW.mat,0.05,10,0.55,19
g063\a001_s001_g063_0020.T.CW.mat,0.05,10,0.55,20
g063\a001_s001_g063_0021.T.CW.mat,0.05,10,0.55,21
g063\a001_s001_g063_0022.T.CW.mat,0.05,10,0.55,22
g063\a001_s001_g063_0023.T.CW.mat,0.05,10,0.55,23
g063\a001_s001_g063_0024.T.CW.mat,0.05,10,0.55,24
g063\a001_s001_g063_0025.T.CW.mat,0.05,10,0.55,25
g063\a001_s001_g063_0026.T.CW.mat,0.05,10,0.55,26
g063\a001_s001_g063_0027.T.CW.mat,0.05,10,0.55,27
g063\a001_s001_g063_0028.T.CW.mat,0.05,10,0.55,28
g063\a001_s001_g063_0029.T.CW.mat,0.05,10,0.55,29
g063\a001_s001_g063_0030.T.CW.mat,0.05,10,0.55,30
g063\a001_s001_g063_0031.T.CW.mat,0.05,10,0.55,31
g063\a001_s001_g063_0032.T.CW.mat,0.05,10,0.55,32
g063\a001_s001_g063_0033.T.CW.mat,0.05,10,0.55,33
g063\a001_s001_g063_0034.T.CW.mat,0.05,10,0.55,34
g063\a001_s001_g063_0035.T.CW.mat,0.05,10,0.55,35
g063\a001_s001_g063_0036.T.CW.mat,0.05,10,0.55,36
g063\a001_s001_g063_0037.T.CW.mat,0.05,10,0.55,37
g063\a001_s001_g063_0038.T.CW.mat,0.05,10,0.55,38
g063\a001_s001_g063_0039.T.CW.mat,0.05,10,0.55,39
g063\a001_s001_g063_0040.T.CW.mat,0.05,10,0.55,40
g063\a001_s001_g063_0041.T.CW.mat,0.05,10,0.55,41
g063\a001_s001_g063_0042.T.CW.mat,0.05,10,0.55,42
g063\a001_s001_g063_0043.T.CW.mat,0.05,10,0.55,43
g063\a001_s001_g063_0044.T.CW.mat,0.05,10,0.55,44
g063\a001_s001_g063_0045.T.CW.mat,0.05,10,0.55,45
g063\a001_s001_g063_0046.T.CW.mat,0.05,10,0.55,46
g063\a001_s001_g063_0047.T.CW.mat,0.05,10,0.55,47
g063\a001_s001_g063_0048.T.CW.mat,0.05,10,0.55,48
g063\a001_s001_g063_0049.T.CW.mat,0.05,10,0.55,49
g063\a001_s001_g063_0050.T.CW.mat,0.05,10,0.55,50
g063\a001_s001_g063_0051.T.CW.mat,0.05,10,0.55,51
g063\a001_s001_g063_0052.T.CW.mat,0.05,10,0.55,52
g063\a001_s001_g063_0053.T.CW.mat,0.05,10,0.55,53
g063\a001_s001_g063_0054.T.CW.mat,0.05,10,0.55,54
g063\a001_s001_g063_0055.T.CW.mat,0.05,10,0.55,55
g063\a001_s001_g063_0056.T.CW.mat,0.05,10,0.55,56
g063\a001_s001_g063_0057.T.CW.mat,0.05,10,0.55,57
g063\a001_s001_g063_0058.T.CW.mat,0.05,10,0.55,58
g063\a001_s001_g063_0059.T.CW.mat,0.05,10,0.55,59
g063\a001_s001_g063_0060.T.CW.mat,0.05,10,0.55,60
g063\a001_s001_g063_0061.T.CW.mat,0.05,10,0.55,61
g063\a001_s001_g063_0062.T.CW.mat,0.05,10,0.55,62
g063\a001_s001_g063_0063.T.CW.mat,0.05,10,0.55,63
g063\a001_s001_g063_0064.T.CW.mat,0.05,10,0.55,64
g063\a001_s001_g063_0065.T.CW.mat,0.05,10,0.55,65
g063\a001_s001_g063_0066.T.CW.mat,0.05,10,0.55,66
g063\a001_s001_g063_0067.T.CW.mat,0.05,10,0.55,67
g063\a001_s001_g063_0068.T.CW.mat,0.05,10,0.55,68
g063\a001_s001_g063_0069.T.CW.mat,0.05,10,0.55,69
g063\a001_s001_g063_0070.T.CW.mat,0.05,10,0.55,70
g063\a001_s001_g063_0071.T.CW.mat,0.05,10,0.55,71
g063\a001_s001_g063_0072.T.CW.mat,0.05,10,0.55,72
g063\a001_s001_g063_0073.T.CW.mat,0.05,10,0.55,73
g063\a001_s001_g063_0074.T.CW.mat,0.05,10,0.55,74
g063\a001_s001_g063_0075.T.CW.mat,0.05,10,0.55,75
g063\a001_s001_g063_0076.T.CW.mat,0.05,10,0.55,76
g063\a001_s001_g063_0077.T.CW.mat,0.05,10,0.55,77
g063\a001_s001_g063_0078.T.CW.mat,0.05,10,0.55,78
g063\a001_s001_g063_0079.T.CW.mat,0.05,10,0.55,79
g063\a001_s001_g063_0080.T.CW.mat,0.05,10,0.55,80
g063\a001_s001_g063_0081.T.CW.mat,0.05,10,0.55,81
g063\a001_s001_g063_0082.T.CW.mat,0.05,10,0.55,82
g063\a001_s001_g063_0083.T.CW.mat,0.05,10,0.55,83
g063\a001_s001_g063_0084.T.CW.mat,0.05,10,0.55,84
g063\a001_s001_g063_0085.T.CW.mat,0.05,10,0.55,85
g063\a001_s001_g063_0086.T.CW.mat,0.05,10,0.55,86
g063\a001_s001_g063_0087.T.CW.mat,0.05,10,0.55,87
g063\a001_s001_g063_0088.T.CW.mat,0.05,10,0.55,88
g063\a001_s001_g063_0089.T.CW.mat,0.05,10,0.55,89
g063\a001_s001_g063_0090.T.CW.mat,0.05,10,0.55,90
g063\a001_s001_g063_0091.T.CW.mat,0.05,10,0.55,91
g063\a001_s001_g063_0092.T.CW.mat,0.05,10,0.55,92
g063\a001_s001_g063_0093.T.CW.mat,0.05,10,0.55,93
g063\a001_s001_g063_0094.T.CW.mat,0.05,10,0.55,94
g063\a001_s001_g063_0095.T.CW.mat,0.05,10,0.55,95
g063\a001_s001_g063_0096.T.CW.mat,0.05,10,0.55,96
g063\a001_s001_g063_0097.T.CW.mat,0.05,10,0.55,97
g063\a001_s001_g063_0098.T.CW.mat,0.05,10,0.55,98
g063\a001_s001_g063_0099.T.CW.mat,0.05,10,0.55,99
g063\a001_s001_g063_0100.T.CW.mat,0.05,10,0.55,100
g064\a001_s001_g064_0001.T.CW.mat,0.05,10,0.575,1
g064\a001_s001_g064_0002.T.CW.mat,0.05,10,0.575,2
g064\a001_s001_g064_0003.T.CW.mat,0.05,10,0.575,3
g064\a001_s001_g064_0004.T.CW.mat,0.05,10,0.575,4
g064\a001_s001_g064_0005.T.CW.mat,0.05,10,0.575,5
g064\a001_s001_g064_0006.T.CW.mat,0.05,10,0.575,6
g064\a001_s001_g064_0007.T.CW.mat,0.05,10,0.575,7
g064\a001_s001_g064_0008.T.CW.mat,0.05,10,0.575,8
g064\a001_s001_g064_0009.T.CW.mat,0.05,10,0.575,9
g064\a001_s001_g064_0010.T.CW.mat,0.05,10,0.575,10
g064\a001_s001_g064_0011.T.CW.mat,0.05,10,0.575,11
g064\a001_s001_g064_0012.T.CW.mat,0.05,10,0.575,12
g064\a001_s001_g064_0013.T.CW.mat,0.05,10,0.575,13
g064\a001_s001_g064_0014.T.CW.mat,0.05,10,0.575,14
g064\a001_s001_g064_0015.T.CW.mat,0.05,10,0.575,15
g064\a001_s001_g064_0016.T.CW.mat,0.05,10,0.575,16
g064\a001_s001_g064_0017.T.CW.mat,0.05,10,0.575,17
g064\a001_s001_g064_0018.T.CW.mat,0.05,10,0.575,18
g064\a001_s001_g064_0019.T.CW.mat,0.05,10,0.575,19
g064\a001_s001_g064_0020.T.CW.mat,0.05,10,0.575,20
g064\a001_s001_g064_0021.T.CW.mat,0.05,10,0.575,21
g064\a001_s001_g064_0022.T.CW.mat,0.05,10,0.575,22
g064\a001_s001_g064_0023.T.CW.mat,0.05,10,0.575,23
g064\a001_s001_g064_0024.T.CW.mat,0.05,10,0.575,24
g064\a001_s001_g064_0025.T.CW.mat,0.05,10,0.575,25
g064\a001_s001_g064_0026.T.CW.mat,0.05,10,0.575,26
g064\a001_s001_g064_0027.T.CW.mat,0.05,10,0.575,27
g064\a001_s001_g064_0028.T.CW.mat,0.05,10,0.575,28
g064\a001_s001_g064_0029.T.CW.mat,0.05,10,0.575,29
g064\a001_s001_g064_0030.T.CW.mat,0.05,10,0.575,30
g064\a001_s001_g064_0031.T.CW.mat,0.05,10,0.575,31
g064\a001_s001_g064_0032.T.CW.mat,0.05,10,0.575,32
g064\a001_s001_g064_0033.T.CW.mat,0.05,10,0.575,33
g064\a001_s001_g064_0034.T.CW.mat,0.05,10,0.575,34
g064\a001_s001_g064_0035.T.CW.mat,0.05,10,0.575,35
g064\a001_s001_g064_0036.T.CW.mat,0.05,10,0.575,36
g064\a001_s001_g064_0037.T.CW.mat,0.05,10,0.575,37
g064\a001_s001_g064_0038.T.CW.mat,0.05,10,0.575,38
g064\a001_s001_g064_0039.T.CW.mat,0.05,10,0.575,39
g064\a001_s001_g064_0040.T.CW.mat,0.05,10,0.575,40
g064\a001_s001_g064_0041.T.CW.mat,0.05,10,0.575,41
g064\a001_s001_g064_0042.T.CW.mat,0.05,10,0.575,42
g064\a001_s001_g064_0043.T.CW.mat,0.05,10,0.575,43
g064\a001_s001_g064_0044.T.CW.mat,0.05,10,0.575,44
g064\a001_s001_g064_0045.T.CW.mat,0.05,10,0.575,45
g064\a001_s001_g064_0046.T.CW.mat,0.05,10,0.575,46
g064\a001_s001_g064_0047.T.CW.mat,0.05,10,0.575,47
g064\a001_s001_g064_0048.T.CW.mat,0.05,10,0.575,48
g064\a001_s001_g064_0049.T.CW.mat,0.05,10,0.575,49
g064\a001_s001_g064_0050.T.CW.mat,0.05,10,0.575,50
g064\a001_s001_g064_0051.T.CW.mat,0.05,10,0.575,51
g064\a001_s001_g064_0052.T.CW.mat,0.05,10,0.575,52
g064\a001_s001_g064_0053.T.CW.mat,0.05,10,0.575,53
g064\a001_s001_g064_0054.T.CW.mat,0.05,10,0.575,54
g064\a001_s001_g064_0055.T.CW.mat,0.05,10,0.575,55
g064\a001_s001_g064_0056.T.CW.mat,0.05,10,0.575,56
g064\a001_s001_g064_0057.T.CW.mat,0.05,10,0.575,57
g064\a001_s001_g064_0058.T.CW.mat,0.05,10,0.575,58
g064\a001_s001_g064_0059.T.CW.mat,0.05,10,0.575,59
g064\a001_s001_g064_0060.T.CW.mat,0.05,10,0.575,60
g064\a001_s001_g064_0061.T.CW.mat,0.05,10,0.575,61
g064\a001_s001_g064_0062.T.CW.mat,0.05,10,0.575,62
g064\a001_s001_g064_0063.T.CW.mat,0.05,10,0.575,63
g064\a001_s001_g064_0064.T.CW.mat,0.05,10,0.575,64
g064\a001_s001_g064_0065.T.CW.mat,0.05,10,0.575,65
g064\a001_s001_g064_0066.T.CW.mat,0.05,10,0.575,66
g064\a001_s001_g064_0067.T.CW.mat,0.05,10,0.575,67
g064\a001_s001_g064_0068.T.CW.mat,0.05,10,0.575,68
g064\a001_s001_g064_0069.T.CW.mat,0.05,10,0.575,69
g064\a001_s001_g064_0070.T.CW.mat,0.05,10,0.575,70
g064\a001_s001_g064_0071.T.CW.mat,0.05,10,0.575,71
g064\a001_s001_g064_0072.T.CW.mat,0.05,10,0.575,72
g064\a001_s001_g064_0073.T.CW.mat,0.05,10,0.575,73
g064\a001_s001_g064_0074.T.CW.mat,0.05,10,0.575,74
g064\a001_s001_g064_0075.T.CW.mat,0.05,10,0.575,75
g064\a001_s001_g064_0076.T.CW.mat,0.05,10,0.575,76
g064\a001_s001_g064_0077.T.CW.mat,0.05,10,0.575,77
g064\a001_s001_g064_0078.T.CW.mat,0.05,10,0.575,78
g064\a001_s001_g064_0079.T.CW.mat,0.05,10,0.575,79
g064\a001_s001_g064_0080.T.CW.mat,0.05,10,0.575,80
g064\a001_s001_g064_0081.T.CW.mat,0.05,10,0.575,81
g064\a001_s001_g064_0082.T.CW.mat,0.05,10,0.575,82
g064\a001_s001_g064_0083.T.CW.mat,0.05,10,0.575,83
g064\a001_s001_g064_0084.T.CW.mat,0.05,10,0.575,84
g064\a001_s001_g064_0085.T.CW.mat,0.05,10,0.575,85
g064\a001_s001_g064_0086.T.CW.mat,0.05,10,0.575,86
g064\a001_s001_g064_0087.T.CW.mat,0.05,10,0.575,87
g064\a001_s001_g064_0088.T.CW.mat,0.05,10,0.575,88
g064\a001_s001_g064_0089.T.CW.mat,0.05,10,0.575,89
g064\a001_s001_g064_0090.T.CW.mat,0.05,10,0.575,90
g064\a001_s001_g064_0091.T.CW.mat,0.05,10,0.575,91
g064\a001_s001_g064_0092.T.CW.mat,0.05,10,0.575,92
g064\a001_s001_g064_0093.T.CW.mat,0.05,10,0.575,93
g064\a001_s001_g064_0094.T.CW.mat,0.05,10,0.575,94
g064\a001_s001_g064_0095.T.CW.mat,0.05,10,0.575,95
g064\a001_s001_g064_0096.T.CW.mat,0.05,10,0.575,96
g064\a001_s001_g064_0097.T.CW.mat,0.05,10,0.575,97
g064\a001_s001_g064_0098.T.CW.mat,0.05,10,0.575,98
g064\a001_s001_g064_0099.T.CW.mat,0.05,10,0.575,99
g064\a001_s001_g064_0100.T.CW.mat,0.05,10,0.575,100
g065\a001_s001_g065_0001.T.CW.mat,0.05,10,0.6,1
g065\a001_s001_g065_0002.T.CW.mat,0.05,10,0.6,2
g065\a001_s001_g065_0003.T.CW.mat,0.05,10,0.6,3
g065\a001_s001_g065_0004.T.CW.mat,0.05,10,0.6,4
g065\a001_s001_g065_0005.T.CW.mat,0.05,10,0.6,5
g065\a001_s001_g065_0006.T.CW.mat,0.05,10,0.6,6
g065\a001_s001_g065_0007.T.CW.mat,0.05,10,0.6,7
g065\a001_s001_g065_0008.T.CW.mat,0.05,10,0.6,8
g065\a001_s001_g065_0009.T.CW.mat,0.05,10,0.6,9
g065\a001_s001_g065_0010.T.CW.mat,0.05,10,0.6,10
g065\a001_s001_g065_0011.T.CW.mat,0.05,10,0.6,11
g065\a001_s001_g065_0012.T.CW.mat,0.05,10,0.6,12
g065\a001_s001_g065_0013.T.CW.mat,0.05,10,0.6,13
g065\a001_s001_g065_0014.T.CW.mat,0.05,10,0.6,14
g065\a001_s001_g065_0015.T.CW.mat,0.05,10,0.6,15
g065\a001_s001_g065_0016.T.CW.mat,0.05,10,0.6,16
g065\a001_s001_g065_0017.T.CW.mat,0.05,10,0.6,17
g065\a001_s001_g065_0018.T.CW.mat,0.05,10,0.6,18
g065\a001_s001_g065_0019.T.CW.mat,0.05,10,0.6,19
g065\a001_s001_g065_0020.T.CW.mat,0.05,10,0.6,20
g065\a001_s001_g065_0021.T.CW.mat,0.05,10,0.6,21
g065\a001_s001_g065_0022.T.CW.mat,0.05,10,0.6,22
g065\a001_s001_g065_0023.T.CW.mat,0.05,10,0.6,23
g065\a001_s001_g065_0024.T.CW.mat,0.05,10,0.6,24
g065\a001_s001_g065_0025.T.CW.mat,0.05,10,0.6,25
g065\a001_s001_g065_0026.T.CW.mat,0.05,10,0.6,26
g065\a001_s001_g065_0027.T.CW.mat,0.05,10,0.6,27
g065\a001_s001_g065_0028.T.CW.mat,0.05,10,0.6,28
g065\a001_s001_g065_0029.T.CW.mat,0.05,10,0.6,29
g065\a001_s001_g065_0030.T.CW.mat,0.05,10,0.6,30
g065\a001_s001_g065_0031.T.CW.mat,0.05,10,0.6,31
g065\a001_s001_g065_0032.T.CW.mat,0.05,10,0.6,32
g065\a001_s001_g065_0033.T.CW.mat,0.05,10,0.6,33
g065\a001_s001_g065_0034.T.CW.mat,0.05,10,0.6,34
g065\a001_s001_g065_0035.T.CW.mat,0.05,10,0.6,35
g065\a001_s001_g065_0036.T.CW.mat,0.05,10,0.6,36
g065\a001_s001_g065_0037.T.CW.mat,0.05,10,0.6,37
g065\a001_s001_g065_0038.T.CW.mat,0.05,10,0.6,38
g065\a001_s001_g065_0039.T.CW.mat,0.05,10,0.6,39
g065\a001_s001_g065_0040.T.CW.mat,0.05,10,0.6,40
g065\a001_s001_g065_0041.T.CW.mat,0.05,10,0.6,41
g065\a001_s001_g065_0042.T.CW.mat,0.05,10,0.6,42
g065\a001_s001_g065_0043.T.CW.mat,0.05,10,0.6,43
g065\a001_s001_g065_0044.T.CW.mat,0.05,10,0.6,44
g065\a001_s001_g065_0045.T.CW.mat,0.05,10,0.6,45
g065\a001_s001_g065_0046.T.CW.mat,0.05,10,0.6,46
g065\a001_s001_g065_0047.T.CW.mat,0.05,10,0.6,47
g065\a001_s001_g065_0048.T.CW.mat,0.05,10,0.6,48
g065\a001_s001_g065_0049.T.CW.mat,0.05,10,0.6,49
g065\a001_s001_g065_0050.T.CW.mat,0.05,10,0.6,50
g065\a001_s001_g065_0051.T.CW.mat,0.05,10,0.6,51
g065\a001_s001_g065_0052.T.CW.mat,0.05,10,0.6,52
g065\a001_s001_g065_0053.T.CW.mat,0.05,10,0.6,53
g065\a001_s001_g065_0054.T.CW.mat,0.05,10,0.6,54
g065\a001_s001_g065_0055.T.CW.mat,0.05,10,0.6,55
g065\a001_s001_g065_0056.T.CW.mat,0.05,10,0.6,56
g065\a001_s001_g065_0057.T.CW.mat,0.05,10,0.6,57
g065\a001_s001_g065_0058.T.CW.mat,0.05,10,0.6,58
g065\a001_s001_g065_0059.T.CW.mat,0.05,10,0.6,59
g065\a001_s001_g065_0060.T.CW.mat,0.05,10,0.6,60
g065\a001_s001_g065_0061.T.CW.mat,0.05,10,0.6,61
g065\a001_s001_g065_0062.T.CW.mat,0.05,10,0.6,62
g065\a001_s001_g065_0063.T.CW.mat,0.05,10,0.6,63
g065\a001_s001_g065_0064.T.CW.mat,0.05,10,0.6,64
g065\a001_s001_g065_0065.T.CW.mat,0.05,10,0.6,65
g065\a001_s001_g065_0066.T.CW.mat,0.05,10,0.6,66
g065\a001_s001_g065_0067.T.CW.mat,0.05,10,0.6,67
g065\a001_s001_g065_0068.T.CW.mat,0.05,10,0.6,68
g065\a001_s001_g065_0069.T.CW.mat,0.05,10,0.6,69
g065\a001_s001_g065_0070.T.CW.mat,0.05,10,0.6,70
g065\a001_s001_g065_0071.T.CW.mat,0.05,10,0.6,71
g065\a001_s001_g065_0072.T.CW.mat,0.05,10,0.6,72
g065\a001_s001_g065_0073.T.CW.mat,0.05,10,0.6,73
g065\a001_s001_g065_0074.T.CW.mat,0.05,10,0.6,74
g065\a001_s001_g065_0075.T.CW.mat,0.05,10,0.6,75
g065\a001_s001_g065_0076.T.CW.mat,0.05,10,0.6,76
g065\a001_s001_g065_0077.T.CW.mat,0.05,10,0.6,77
g065\a001_s001_g065_0078.T.CW.mat,0.05,10,0.6,78
g065\a001_s001_g065_0079.T.CW.mat,0.05,10,0.6,79
g065\a001_s001_g065_0080.T.CW.mat,0.05,10,0.6,80
g065\a001_s001_g065_0081.T.CW.mat,0.05,10,0.6,81
g065\a001_s001_g065_0082.T.CW.mat,0.05,10,0.6,82
g065\a001_s001_g065_0083.T.CW.mat,0.05,10,0.6,83
g065\a001_s001_g065_0084.T.CW.mat,0.05,10,0.6,84
g065\a001_s001_g065_0085.T.CW.mat,0.05,10,0.6,85
g065\a001_s001_g065_0086.T.CW.mat,0.05,10,0.6,86
g065\a001_s001_g065_0087.T.CW.mat,0.05,10,0.6,87
g065\a001_s001_g065_0088.T.CW.mat,0.05,10,0.6,88
g065\a001_s001_g065_0089.T.CW.mat,0.05,10,0.6,89
g065\a001_s001_g065_0090.T.CW.mat,0.05,10,0.6,90
g065\a001_s001_g065_0091.T.CW.mat,0.05,10,0.6,91
g065\a001_s001_g065_0092.T.CW.mat,0.05,10,0.6,92
g065\a001_s001_g065_0093.T.CW.mat,0.05,10,0.6,93
g065\a001_s001_g065_0094.T.CW.mat,0.05,10,0.6,94
g065\a001_s001_g065_0095.T.CW.mat,0.05,10,0.6,95
g065\a001_s001_g065_0096.T.CW.mat,0.05,10,0.6,96
g065\a001_s001_g065_0097.T.CW.mat,0.05,10,0.6,97
g065\a001_s001_g065_0098.T.CW.mat,0.05,10,0.6,98
g065\a001_s001_g065_0099.T.CW.mat,0.05,10,0.6,99
g065\a001_s001_g065_0100.T.CW.mat,0.05,10,0.6,100
g066\a001_s001_g066_0001.T.CW.mat,0.05,10,0.625,1
g066\a001_s001_g066_0002.T.CW.mat,0.05,10,0.625,2
g066\a001_s001_g066_0003.T.CW.mat,0.05,10,0.625,3
g066\a001_s001_g066_0004.T.CW.mat,0.05,10,0.625,4
g066\a001_s001_g066_0005.T.CW.mat,0.05,10,0.625,5
g066\a001_s001_g066_0006.T.CW.mat,0.05,10,0.625,6
g066\a001_s001_g066_0007.T.CW.mat,0.05,10,0.625,7
g066\a001_s001_g066_0008.T.CW.mat,0.05,10,0.625,8
g066\a001_s001_g066_0009.T.CW.mat,0.05,10,0.625,9
g066\a001_s001_g066_0010.T.CW.mat,0.05,10,0.625,10
g066\a001_s001_g066_0011.T.CW.mat,0.05,10,0.625,11
g066\a001_s001_g066_0012.T.CW.mat,0.05,10,0.625,12
g066\a001_s001_g066_0013.T.CW.mat,0.05,10,0.625,13
g066\a001_s001_g066_0014.T.CW.mat,0.05,10,0.625,14
g066\a001_s001_g066_0015.T.CW.mat,0.05,10,0.625,15
g066\a001_s001_g066_0016.T.CW.mat,0.05,10,0.625,16
g066\a001_s001_g066_0017.T.CW.mat,0.05,10,0.625,17
g066\a001_s001_g066_0018.T.CW.mat,0.05,10,0.625,18
g066\a001_s001_g066_0019.T.CW.mat,0.05,10,0.625,19
g066\a001_s001_g066_0020.T.CW.mat,0.05,10,0.625,20
g066\a001_s001_g066_0021.T.CW.mat,0.05,10,0.625,21
g066\a001_s001_g066_0022.T.CW.mat,0.05,10,0.625,22
g066\a001_s001_g066_0023.T.CW.mat,0.05,10,0.625,23
g066\a001_s001_g066_0024.T.CW.mat,0.05,10,0.625,24
g066\a001_s001_g066_0025.T.CW.mat,0.05,10,0.625,25
g066\a001_s001_g066_0026.T.CW.mat,0.05,10,0.625,26
g066\a001_s001_g066_0027.T.CW.mat,0.05,10,0.625,27
g066\a001_s001_g066_0028.T.CW.mat,0.05,10,0.625,28
g066\a001_s001_g066_0029.T.CW.mat,0.05,10,0.625,29
g066\a001_s001_g066_0030.T.CW.mat,0.05,10,0.625,30
g066\a001_s001_g066_0031.T.CW.mat,0.05,10,0.625,31
g066\a001_s001_g066_0032.T.CW.mat,0.05,10,0.625,32
g066\a001_s001_g066_0033.T.CW.mat,0.05,10,0.625,33
g066\a001_s001_g066_0034.T.CW.mat,0.05,10,0.625,34
g066\a001_s001_g066_0035.T.CW.mat,0.05,10,0.625,35
g066\a001_s001_g066_0036.T.CW.mat,0.05,10,0.625,36
g066\a001_s001_g066_0037.T.CW.mat,0.05,10,0.625,37
g066\a001_s001_g066_0038.T.CW.mat,0.05,10,0.625,38
g066\a001_s001_g066_0039.T.CW.mat,0.05,10,0.625,39
g066\a001_s001_g066_0040.T.CW.mat,0.05,10,0.625,40
g066\a001_s001_g066_0041.T.CW.mat,0.05,10,0.625,41
g066\a001_s001_g066_0042.T.CW.mat,0.05,10,0.625,42
g066\a001_s001_g066_0043.T.CW.mat,0.05,10,0.625,43
g066\a001_s001_g066_0044.T.CW.mat,0.05,10,0.625,44
g066\a001_s001_g066_0045.T.CW.mat,0.05,10,0.625,45
g066\a001_s001_g066_0046.T.CW.mat,0.05,10,0.625,46
g066\a001_s001_g066_0047.T.CW.mat,0.05,10,0.625,47
g066\a001_s001_g066_0048.T.CW.mat,0.05,10,0.625,48
g066\a001_s001_g066_0049.T.CW.mat,0.05,10,0.625,49
g066\a001_s001_g066_0050.T.CW.mat,0.05,10,0.625,50
g066\a001_s001_g066_0051.T.CW.mat,0.05,10,0.625,51
g066\a001_s001_g066_0052.T.CW.mat,0.05,10,0.625,52
g066\a001_s001_g066_0053.T.CW.mat,0.05,10,0.625,53
g066\a001_s001_g066_0054.T.CW.mat,0.05,10,0.625,54
g066\a001_s001_g066_0055.T.CW.mat,0.05,10,0.625,55
g066\a001_s001_g066_0056.T.CW.mat,0.05,10,0.625,56
g066\a001_s001_g066_0057.T.CW.mat,0.05,10,0.625,57
g066\a001_s001_g066_0058.T.CW.mat,0.05,10,0.625,58
g066\a001_s001_g066_0059.T.CW.mat,0.05,10,0.625,59
g066\a001_s001_g066_0060.T.CW.mat,0.05,10,0.625,60
g066\a001_s001_g066_0061.T.CW.mat,0.05,10,0.625,61
g066\a001_s001_g066_0062.T.CW.mat,0.05,10,0.625,62
g066\a001_s001_g066_0063.T.CW.mat,0.05,10,0.625,63
g066\a001_s001_g066_0064.T.CW.mat,0.05,10,0.625,64
g066\a001_s001_g066_0065.T.CW.mat,0.05,10,0.625,65
g066\a001_s001_g066_0066.T.CW.mat,0.05,10,0.625,66
g066\a001_s001_g066_0067.T.CW.mat,0.05,10,0.625,67
g066\a001_s001_g066_0068.T.CW.mat,0.05,10,0.625,68
g066\a001_s001_g066_0069.T.CW.mat,0.05,10,0.625,69
g066\a001_s001_g066_0070.T.CW.mat,0.05,10,0.625,70
g066\a001_s001_g066_0071.T.CW.mat,0.05,10,0.625,71
g066\a001_s001_g066_0072.T.CW.mat,0.05,10,0.625,72
g066\a001_s001_g066_0073.T.CW.mat,0.05,10,0.625,73
g066\a001_s001_g066_0074.T.CW.mat,0.05,10,0.625,74
g066\a001_s001_g066_0075.T.CW.mat,0.05,10,0.625,75
g066\a001_s001_g066_0076.T.CW.mat,0.05,10,0.625,76
g066\a001_s001_g066_0077.T.CW.mat,0.05,10,0.625,77
g066\a001_s001_g066_0078.T.CW.mat,0.05,10,0.625,78
g066\a001_s001_g066_0079.T.CW.mat,0.05,10,0.625,79
g066\a001_s001_g066_0080.T.CW.mat,0.05,10,0.625,80
g066\a001_s001_g066_0081.T.CW.mat,0.05,10,0.625,81
g066\a001_s001_g066_0082.T.CW.mat,0.05,10,0.625,82
g066\a001_s001_g066_0083.T.CW.mat,0.05,10,0.625,83
g066\a001_s001_g066_0084.T.CW.mat,0.05,10,0.625,84
g066\a001_s001_g066_0085.T.CW.mat,0.05,10,0.625,85
g066\a001_s001_g066_0086.T.CW.mat,0.05,10,0.625,86
g066\a001_s001_g066_0087.T.CW.mat,0.05,10,0.625,87
g066\a001_s001_g066_0088.T.CW.mat,0.05,10,0.625,88
g066\a001_s001_g066_0089.T.CW.mat,0.05,10,0.625,89
g066\a001_s001_g066_0090.T.CW.mat,0.05,10,0.625,90
g066\a001_s001_g066_0091.T.CW.mat,0.05,10,0.625,91
g066\a001_s001_g066_0092.T.CW.mat,0.05,10,0.625,92
g066\a001_s001_g066_0093.T.CW.mat,0.05,10,0.625,93
g066\a001_s001_g066_0094.T.CW.mat,0.05,10,0.625,94
g066\a001_s001_g066_0095.T.CW.mat,0.05,10,0.625,95
g066\a001_s001_g066_0096.T.CW.mat,0.05,10,0.625,96
g066\a001_s001_g066_0097.T.CW.mat,0.05,10,0.625,97
g066\a001_s001_g066_0098.T.CW.mat,0.05,10,0.625,98
g066\a001_s001_g066_0099.T.CW.mat,0.05,10,0.625,99
g066\a001_s001_g066_0100.T.CW.mat,0.05,10,0.625,100
g067\a001_s001_g067_0001.T.CW.mat,0.05,10,0.65,1
g067\a001_s001_g067_0002.T.CW.mat,0.05,10,0.65,2
g067\a001_s001_g067_0003.T.CW.mat,0.05,10,0.65,3
g067\a001_s001_g067_0004.T.CW.mat,0.05,10,0.65,4
g067\a001_s001_g067_0005.T.CW.mat,0.05,10,0.65,5
